word,root,rule,base
afatry,fatry,a~,fatry
amiramirana,mirana,a~,miramirana
atavoaly,tavoaly,a~,tavoaly
afefy,fefy,a~,fefy
amongo,mongo,a~,mongo
atavoka,tavoka,a~,tavoka
afefika,fefika,a~,fefika
amonjomonjo,monjomonjo,a~,monjomonjo
atavona,tavona,a~,tavona
afehe,fehe,a~,fehe
amonjotra,monjotra,a~,monjotra
atazona,tazona,a~,tazona
afehy,fehy,a~,fehy
amontotra,montotra,a~,montotra
ateboke,teboke,a~,teboke
afelika,felika,a~,felika
amontso,montso,a~,montso
atefaka,tefaka,a~,tefaka
afelipelika,felika,a~,felipelika
amorona,morona,a~,morona
atefe,tefe,a~,tefe
afempina,fempina,a~,fempina
anaikanaika,naikanaika,a~,naikanaika
atefy,tefy,a~,tefy
afendrotra,fendrotra,a~,fendrotra
anananana,nananana,a~,nananana
atefintefina,tefintefina,a~,tefintefina
afeny,feny,a~,feny
anantsanantsana,nantsana,a~,nantsanantsana
atefoka,tefoka,a~,tefoka
afenjake,fenjake,a~,fenjake
anendonendo,nendonendo,a~,nendonendo
atehaka,tehaka,a~,tehaka
afeno,feno,a~,feno
anenitse,nenitse,a~,nenitse
atehika,tehika,a~,tehika
afente,fente,a~,fente
angadona,ngadona,a~,ngadona
atehina,tehina,a~,tehina
afesana,fesana,a~,fesana
angerona,ngerona,a~,ngerona
atele,tele,a~,tele
afeta,feta,a~,feta
angilo,ngilo,a~,ngilo
atelina,telina,a~,telina
afetaka,fetaka,a~,fetaka
angodona,ngodona,a~,ngodona
atemitra,temitra,a~,temitra
afetra,fetra,a~,fetra
anjola,njola,a~,njola
atendry,tendry,a~,tendry
afetrika,fetrika,a~,fetrika
anono,nono,a~,nono
atenge,tenge,a~,tenge
afetsaka,fetsaka,a~,fetsaka
aobonobona,obonobona,a~,obonobona
ateny,teny,a~,teny
afetse,fetse,a~,fetse
aodake,odake,a~,odake
atentina,tentina,a~,tentina
afetsy,fetsy,a~,fetsy
aodina,odina,a~,odina
ateraka,teraka,a~,teraka
afezaka,fezaka,a~,fezaka
aofana,ofana,a~,ofana
aterake,terake,a~,terake
afia,fia,a~,fia
aohatra,ohatra,a~,ohatra
atery,tery,a~,tery
afify,fify,a~,fify
aohotra,ohotra,a~,ohotra
atete,tete,a~,tete
afihy,fihy,a~,fihy
aoitra,oitra,a~,oitra
atety,tety,a~,tety
afihina,fihina,a~,fihina
aoitse,oitse,a~,oitse
atetika,tetika,a~,tetika
afihitra,fihitra,a~,fihitra
aola,ola,a~,ola
atevateva,tevateva,a~,tevateva
afikitra,fikitra,a~,fikitra
aolaka,olaka,a~,olaka
atevy,tevy,a~,tevy
afilatse,filatse,a~,filatse
aolana,olana,a~,olana
atevika,tevika,a~,tevika
afilo,filo,a~,filo
aoly,oly,a~,oly
ateza,teza,a~,teza
afina,fina,a~,fina
aolika,olika,a~,olika
atifaka,tifaka,a~,tifaka
afindra,findra,a~,findra
aolotra,olotra,a~,olotra
atifika,tifika,a~,tifika
afindrafindra,findrafindra,a~,findrafindra
aomana,omana,a~,omana
atifitra,tifitra,a~,tifitra
afingafinga,fingafinga,a~,fingafinga
aomba,omba,a~,omba
atifitse,tifitse,a~,tifitse
afingana,fingana,a~,fingana
aombika,ombika,a~,ombika
atikitse,tikitse,a~,tikitse
afinja,finja,a~,finja
aombona,ombona,a~,ombona
atily,tily,a~,tily
afinty,finty,a~,finty
aombotra,ombotra,a~,ombotra
atingy,tingy,a~,tingy
afintina,fintina,a~,fintina
aombotse,ombotse,a~,ombotse
atobaka,tobaka,a~,tobaka
afioka,fioka,a~,fioka
aompa,ompa,a~,ompa
atobatoba,tobatoba,a~,tobatoba
afira,fira,a~,fira
aompana,ompana,a~,ompana
atoby,toby,a~,toby
afitaka,fitaka,a~,fitaka
aondana,ondana,a~,ondana
atody,tody,a~,tody
afitake,fitake,a~,fitake
aondrana,ondrana,a~,ondrana
atodika,todika,a~,todika
afitra,fitra,a~,fitra
aondrika,ondrika,a~,ondrika
atoditra,toditra,a~,toditra
afitsaka,fitsaka,a~,fitsaka
aonena,onena,a~,onena
atoetra,toetra,a~,toetra
afitsoka,fitsoka,a~,fitsoka
aonga,onga,a~,onga
atofantsika,tofantsika,a~,tofantsika
afody,fody,a~,fody
aongaka,ongaka,a~,ongaka
atofatofa,tofatofa,a~,tofatofa
afoe,foe,a~,foe
aongake,ongake,a~,ongake
atofefika,tofefika,a~,tofefika
afofoka,fofoka,a~,fofoka
aongana,ongana,a~,ongana
atofezaka,tofezaka,a~,tofezaka
afofoke,fofoke,a~,fofoke
aongonongona,ongonongona,a~,ongonongona
atofintofina,tofintofina,a~,tofintofina
afofotra,fofotra,a~,fofotra
aongotra,ongotra,a~,ongotra
atofotra,tofotra,a~,tofotra
afoy,foy,a~,foy
aonitra,onitra,a~,onitra
atohana,tohana,a~,tohana
afoina,foina,a~,foina
aonitse,onitse,a~,onitse
atohy,tohy,a~,tohy
afoka,foka,a~,foka
aonja,onja,a~,onja
atohina,tohina,a~,tohina
afolaka,folaka,a~,folaka
aonjike,onjike,a~,onjike
atohinjaka,tohinjaka,a~,tohinjaka
afompotra,fompotra,a~,fompotra
aonjina,onjina,a~,onjina
atohitohy,tohy,a~,tohitohy
afondrana,fondrana,a~,fondrana
aonjinonjina,onjina,a~,onjinonjina
atohitra,tohitra,a~,tohitra
afongana,fongana,a~,fongana
aonona,onona,a~,onona
atohoka,tohoka,a~,tohoka
afongatra,fongatra,a~,fongatra
aorana,orana,a~,orana
atokaka,tokaka,a~,tokaka
afongo,fongo,a~,fongo
aoranorana,oranorana,a~,oranorana
atokana,tokana,a~,tokana
afongofongo,fongofongo,a~,fongofongo
aore,ore,a~,ore
atokelaka,tokelaka,a~,tokelaka
afongotra,fongotra,a~,fongotra
aory,ory,a~,ory
atokiky,tokiky,a~,tokiky
afonitse,fonitse,a~,fonitse
aorika,orika,a~,orika
atoko,toko,a~,toko
afonja,fonja,a~,fonja
aorina,orina,a~,orina
atokona,tokona,a~,tokona
afonjafonja,fonjafonja,a~,fonjafonja
aoritra,oritra,a~,oritra
atolaka,tolaka,a~,tolaka
afonjo,fonjo,a~,fonjo
aoroka,oroka,a~,oroka
atolantsika,tolantsika,a~,tolantsika
afono,fono,a~,fono
aorotra,orotra,a~,orotra
atolatola,tolatola,a~,tolatola
afonoka,fonoka,a~,fonoka
aosa,osa,a~,osa
atolila,tolila,a~,tolila
afonta,fonta,a~,fonta
aosanosana,osanosana,a~,osanosana
atoloko,toloko,a~,toloko
afontina,fontina,a~,fontina
aota,ota,a~,ota
atolona,tolona,a~,tolona
afora,fora,a~,fora
aotake,otake,a~,otake
atolotra,tolotra,a~,tolotra
aforengoke,forengoke,a~,forengoke
aoty,oty,a~,oty
atombina,tombina,a~,tombina
aforetaka,foretaka,a~,foretaka
aotina,otina,a~,otina
atomboka,tomboka,a~,tomboka
aforetse,foretse,a~,foretse
aotra,otra,a~,otra
atomoetra,tomoetra,a~,tomoetra
aforiporitra,foriporitra,a~,foriporitra
aotrika,otrika,a~,otrika
atomotra,tomotra,a~,tomotra
aforitra,foritra,a~,foritra
aotsike,otsike,a~,otsike
atonaka,tonaka,a~,tonaka
aforokoko,forokoko,a~,forokoko
aotsoke,otsoke,a~,otsoke
atonantonana,tonantonana,a~,tonantonana
afosa,fosa,a~,fosa
aova,ova,a~,ova
atondraka,tondraka,a~,tondraka
afositra,fositra,a~,fositra
aovaka,ovaka,a~,ovaka
atondritra,tondritra,a~,tondritra
afotafota,fotafota,a~,fotafota
aovoka,ovoka,a~,ovoka
atondro,tondro,a~,tondro
afotana,fotana,a~,fotana
aoza,oza,a~,oza
atondrotra,tondrotra,a~,tondrotra
afotetaka,fotetaka,a~,fotetaka
aozona,ozona,a~,ozona
atongalika,lohalika,a~,tongalika
afotetse,fotetse,a~,fotetse
apaika,paika,a~,paika
atongika,tongika,a~,tongika
afotitra,fotitra,a~,fotitra
apaike,paike,a~,paike
atongilana,tongilana,a~,tongilana
afotofoto,fotofoto,a~,fotofoto
apaingotra,paingotra,a~,paingotra
atongoa,tongoa,a~,tongoa
afotoke,fotoke,a~,fotoke
apaka,paka,a~,paka
atony,tony,a~,tony
afototra,fototra,a~,fototra
apaoka,paoka,a~,paoka
atonjina,tonjina,a~,tonjina
afototse,fototse,a~,fototse
apapapapa,papapapa,a~,papapapa
atono,tono,a~,tono
afotse,fotse,a~,fotse
apararatra,pararatra,a~,pararatra
atonta,tonta,a~,tonta
afotsy,fotsy,a~,fotsy
apararetra,pararetra,a~,pararetra
atontaly,tontaly,a~,tontaly
afozafoza,foza,a~,fozafoza
aparasaka,parasaka,a~,parasaka
atontohitra,tontohitra,a~,tontohitra
agaboka,gaboka,a~,gaboka
apariaka,riaka,a~,pariaka
atontona,tontona,a~,tontona
agadra,gadra,a~,gadra
apariritra,pariritra,a~,pariritra
atontosa,tontosa,a~,tontosa
agadragadra,gadragadra,a~,gadragadra
aparitaka,paritaka,a~,paritaka
atopatopa,topatopa,a~,topatopa
agadraka,gadraka,a~,gadraka
aparitake,paritake,a~,paritake
atopy,topy,a~,topy
agaika,gaika,a~,gaika
apasaka,pasaka,a~,pasaka
atoraka,toraka,a~,toraka
againa,gaina,a~,gaina
apasoka,pasoka,a~,pasoka
atoreo,toreo,a~,toreo
agana,gana,a~,gana
apatsake,patsake,a~,patsake
atorevaka,torevaka,a~,torevaka
agaona,gaona,a~,gaona
apatsika,patsika,a~,patsika
atorisika,torisika,a~,torisika
agararana,gararana,a~,gararana
apatsike,patsike,a~,patsike
atoro,toro,a~,toro
agararo,gararo,a~,gararo
apatsitsitra,patsitsitra,a~,patsitsitra
atorosy,torosy,a~,torosy
agareboka,gareboka,a~,gareboka
apelapelaka,pelapelaka,a~,pelapelaka
atorovoka,torovoka,a~,torovoka
agarera,garera,a~,garera
apelatra,pelatra,a~,pelatra
atosaka,tosaka,a~,tosaka
ageboka,geboka,a~,geboka
apelipelika,pelipelika,a~,pelipelika
atosika,tosika,a~,tosika
agedragedra,gedra,a~,gedragedra
apempena,pempena,a~,pempena
atositosika,tosika,a~,tositosika
agehy,gehy,a~,gehy
apendimpendina,pendimpendina,a~,pendimpendina
atotaly,totaly,a~,totaly
ageja,geja,a~,geja
apendina,pendina,a~,pendina
atotoky,totoky,a~,totoky
agenagena,gena,a~,genagena
apendrampendrana,pendrana,a~,pendrampendrana
atotongana,totongana,a~,totongana
agia,gia,a~,gia
apenimpenina,penimpenina,a~,penimpenina
atototra,tototra,a~,tototra
agidrogidro,gidro,a~,gidrogidro
apenjy,penjy,a~,penjy
atovana,tovana,a~,tovana
agigigigy,gigigigy,a~,gigigigy
apentimpentina,pentimpentina,a~,pentimpentina
atovevy,tovevy,a~,tovevy
agioka,gioka,a~,gioka
apentsompentsona,pentsona,a~,pentsompentsona
atovo,tovo,a~,tovo
agoana,goana,a~,goana
apepetra,petra,a~,pepetra
atovona,tovona,a~,tovona
agogogogo,gogo,a~,gogogogo
apepipepy,pepipepy,a~,pepipepy
atrabaka,trabaka,a~,trabaka
agoigoika,goika,a~,goigoika
apepo,pepo,a~,pepo
atrafantrafana,trafana,a~,trafantrafana
agona,gona,a~,gona
apetaka,petaka,a~,petaka
atraika,traika,a~,traika
agonagona,gonagona,a~,gonagona
apetake,petake,a~,petake
atraka,traka,a~,traka
agorabaka,gorabaka,a~,gorabaka
apetraka,petraka,a~,petraka
atrandraka,trandraka,a~,trandraka
agoragora,goragora,a~,goragora
apetrapetraka,petraka,a~,petrapetraka
atranga,tranga,a~,tranga
agorampa,gorampa,a~,gorampa
apetsa,petsa,a~,petsa
atraoka,traoka,a~,traoka
agorobaka,gorobaka,a~,gorobaka
apetsaka,petsaka,a~,petsaka
atratreva,tratreva,a~,tratreva
agorodana,gorodana,a~,gorodana
apetsake,petsake,a~,petsake
atrebika,trebika,a~,trebika
agororoana,gororoana,a~,gororoana
apetsapetsa,petsa,a~,petsapetsa
atrebona,trebona,a~,trebona
agororosy,gororosy,a~,gororosy
apy,py,a~,py
atrefotra,trefotra,a~,trefotra
ahady,hady,a~,hady
apiaka,piaka,a~,piaka
atreka,treka,a~,treka
ahadotse,hadotse,a~,hadotse
apiapiaka,piaka,a~,piapiaka
atresaka,tresaka,a~,tresaka
ahadrahadra,hadra,a~,hadrahadra
apika,pika,a~,pika
atrifana,trifana,a~,trifana
ahafahafa,hafa,a~,hafahafa
apilapilaka,pilaka,a~,pilapilaka
atrifantrifana,trifana,a~,trifantrifana
ahafatra,hafatra,a~,hafatra
apilopilo,pilopilo,a~,pilopilo
atringitringy,tringitringy,a~,tringitringy
ahafy,hafy,a~,hafy
apipy,py,a~,pipy
atritratritra,tritratritra,a~,tritratritra
ahafokafoka,hafoka,a~,hafokafoka
apiry,piry,a~,piry
atroatra,troatra,a~,troatra
ahahaka,hahaka,a~,hahaka
apiriritra,piriritra,a~,piriritra
atrobaka,trobaka,a~,trobaka
ahahy,hahy,a~,hahy
apiritika,piritika,a~,piritika
atroka,troka,a~,troka
ahahohaho,hahohaho,a~,hahohaho
apiritse,piritse,a~,piritse
atrongy,trongy,a~,trongy
ahaingo,haingo,a~,haingo
apiritsika,piritsika,a~,piritsika
atrosina,trosina,a~,trosina
ahaino,haino,a~,haino
apitika,pitika,a~,pitika
atrotrongy,trotrongy,a~,trotrongy
ahaitraitra,haitraitra,a~,haitraitra
apitike,pitike,a~,pitike
atsabaka,tsabaka,a~,tsabaka
ahalana,halana,a~,halana
apitrapitra,pitrapitra,a~,pitrapitra
atsaboaka,tsaboaka,a~,tsaboaka
ahalohalo,halohalo,a~,halohalo
apitripitrika,pitripitrika,a~,pitripitrika
atsahatra,tsahatra,a~,tsahatra
ahalotra,halotra,a~,halotra
apitsika,pitsika,a~,pitsika
atsaikona,tsaikona,a~,tsaikona
ahambahamba,hambahamba,a~,hambahamba
apitsike,pitsike,a~,pitsike
atsaingoka,tsaingoka,a~,tsaingoka
ahanaka,hanaka,a~,hanaka
apitsoka,pitsoka,a~,pitsoka
atsaka,tsaka,a~,tsaka
ahanankanana,hanankanana,a~,hanankanana
apoaka,poaka,a~,poaka
atsako,tsako,a~,tsako
ahandrina,handrina,a~,handrina
apoake,poake,a~,poake
atsamaka,tsamaka,a~,tsamaka
ahandrohandro,handrohandro,a~,handrohandro
apoitra,poitra,a~,poitra
atsambikina,tsambikina,a~,tsambikina
ahandrona,handrona,a~,handrona
apoka,poka,a~,poka
atsamontsamona,tsamontsamona,a~,tsamontsamona
ahandrotra,handrotra,a~,handrotra
apolaka,polaka,a~,polaka
atsananaka,tsananaka,a~,tsananaka
ahanjahanja,hanjahanja,a~,hanjahanja
apolatitse,polatitse,a~,polatitse
atsangana,tsangana,a~,tsangana
ahanta,hanta,a~,hanta
apololotra,pololotra,a~,pololotra
atsapa,tsapa,a~,tsapa
ahanto,hanto,a~,hanto
apondipondy,pondipondy,a~,pondipondy
atsapaka,tsapaka,a~,tsapaka
ahantona,hantona,a~,hantona
apopoke,popoke,a~,popoke
atsaraingona,tsaraingona,a~,tsaraingona
ahantone,hantone,a~,hantone
aporaretra,poraretra,a~,poraretra
atsarapaka,tsarapaka,a~,tsarapaka
ahantsy,hantsy,a~,hantsy
aporetaka,poretaka,a~,poretaka
atsararaka,tsararaka,a~,tsararaka
ahantsika,hantsika,a~,hantsika
aporetika,poretika,a~,poretika
atsatoka,tsatoka,a~,tsatoka
ahao,hao,a~,hao
aporetsika,poretsika,a~,poretsika
atsatsaingoka,tsatsaingoka,a~,tsatsaingoka
ahaona,haona,a~,haona
aporiatra,poriatra,a~,poriatra
atsatsaingona,tsatsaingona,a~,tsatsaingona
ahaotra,haotra,a~,haotra
aporitika,poritika,a~,poritika
atsatsiaka,tsatsiaka,a~,tsatsiaka
ahaotse,haotse,a~,haotse
aporitra,poritra,a~,poritra
atsatsika,tsatsika,a~,tsatsika
aharatra,haratra,a~,haratra
aporitsaka,poritsaka,a~,poritsaka
atsatso,tsatso,a~,tsatso
aharatsaka,haratsaka,a~,haratsaka
aporoatra,poroatra,a~,poroatra
atsefaka,tsefaka,a~,tsefaka
aharatse,haratse,a~,haratse
aporofo,porofo,a~,porofo
atsefotra,tsefotra,a~,tsefotra
aharihary,harihary,a~,harihary
apororoatra,pororoatra,a~,pororoatra
atsehatseha,tsehatseha,a~,tsehatseha
ahariva,hariva,a~,hariva
aporotsaka,porotsaka,a~,porotsaka
atsehontsehona,tsehontsehona,a~,tsehontsehona
aharo,haro,a~,haro
aposaka,posaka,a~,posaka
atselaka,tselaka,a~,tselaka
aharoka,haroka,a~,haroka
apotake,potake,a~,potake
atselatra,tselatra,a~,tselatra
aharona,harona,a~,harona
apotikana,potikana,a~,potikana
atselika,tselika,a~,tselika
ahasina,hasina,a~,hasina
apotike,potike,a~,potike
atsena,tsena,a~,tsena
ahasohaso,hasohaso,a~,hasohaso
apotraka,potraka,a~,potraka
atsentsina,tsentsina,a~,tsentsina
ahataka,hataka,a~,hataka
apotsaka,potsaka,a~,potsaka
atsentsitra,tsentsitra,a~,tsentsitra
ahatake,hatake,a~,hatake
apotsake,potsake,a~,potsake
atsetaka,tsetaka,a~,tsetaka
ahaty,haty,a~,haty
apotsiatra,potsiatra,a~,potsiatra
atsetra,tsetra,a~,tsetra
ahatra,hatra,a~,hatra
apotsitra,potsitra,a~,potsitra
atsetsaka,tsetsaka,a~,tsetsaka
ahatsaka,hatsaka,a~,hatsaka
arabaka,rabaka,a~,rabaka
atsetsatsetsa,tsetsatsetsa,a~,tsetsatsetsa
ahatsika,hatsika,a~,hatsika
arabaraba,rabaraba,a~,rabaraba
atsetsetra,tsetsetra,a~,tsetsetra
ahavihavy,havihavy,a~,havihavy
aradarada,radarada,a~,radarada
atsiahy,tsiahy,a~,tsiahy
ahavingavina,havingavina,a~,havingavina
arado,rado,a~,rado
atsiaka,tsiaka,a~,tsiaka
ahavitravitra,havitravitra,a~,havitravitra
aradorado,radorado,a~,radorado
atsidika,tsidika,a~,tsidika
ahazakazaka,hazakazaka,a~,hazakazaka
arafandrafana,rafandrafana,a~,rafandrafana
atsidradra,tsidradra,a~,tsidradra
ahazangazana,hazangazana,a~,hazangazana
arafy,rafy,a~,rafy
atsidradraka,tsidradraka,a~,tsidradraka
ahazohazo,hazohazo,a~,hazohazo
arafitra,rafitra,a~,rafitra
atsihika,tsihika,a~,tsihika
ahazona,hazona,a~,hazona
arafitse,rafitse,a~,rafitse
atsika,tsika,a~,tsika
aheby,heby,a~,heby
arafoka,rafoka,a~,rafoka
atsikala,tsikala,a~,tsikala
ahebiheby,hebiheby,a~,hebiheby
arahana,rahana,a~,rahana
atsikalana,tsikalana,a~,tsikalana
ahebintrebina,hebintrebina,a~,hebintrebina
arahona,rahona,a~,rahona
atsikanina,tsikanina,a~,tsikanina
ahefahefa,hefahefa,a~,hefahefa
aray,ray,a~,ray
atsikaroka,tsikaroka,a~,tsikaroka
ahefake,hefake,a~,hefake
araika,raika,a~,raika
atsikebona,tsikebona,a~,tsikebona
ahefakefaka,hefakefaka,a~,hefakefaka
araikiraiky,raikiraiky,a~,raikiraiky
atsikefakefaka,tsikefakefaka,a~,tsikefakefaka
ahefikefehina,hefikefehina,a~,hefikefehina
araikitra,raikitra,a~,raikitra
atsikera,kera,a~,tsikera
ahefikefika,hefikefika,a~,hefikefika
araingy,raingy,a~,raingy
atsiky,tsiky,a~,tsiky
ahefina,hefina,a~,hefina
araingitra,raingitra,a~,raingitra
atsikilo,tsikilo,a~,tsikilo
ahehy,hehy,a~,hehy
arajaraja,rajaraja,a~,rajaraja
atsilailay,tsilailay,a~,tsilailay
ahela,hela,a~,hela
arakaraka,rakaraka,a~,rakaraka
atsilany,tsilany,a~,tsilany
ahelihely,helihely,a~,helihely
arakorako,rakorako,a~,rakorako
atsilasilasy,tsilasilasy,a~,tsilasilasy
ahelina,helina,a~,helina
arakotra,rakotra,a~,rakotra
atsilo,tsilo,a~,tsilo
ahelohelo,helohelo,a~,helohelo
aramarama,ramarama,a~,ramarama
atsimbadika,tsimbadika,a~,tsimbadika
aheloka,heloka,a~,heloka
arambe,rambe,a~,rambe
atsimbina,tsimbina,a~,tsimbina
ahembahemba,hembahemba,a~,hembahemba
arambo,rambo,a~,rambo
atsimbohitra,tsimbohitra,a~,tsimbohitra
ahemotra,hemotra,a~,hemotra
aramborambo,rambo,a~,ramborambo
atsimina,tsimina,a~,tsimina
ahemotse,hemotse,a~,hemotse
aramondramona,ramondramona,a~,ramondramona
atsimintsimina,tsimintsimina,a~,tsimintsimina
ahena,hena,a~,hena
arampe,rampe,a~,rampe
atsimontsimona,tsimontsimona,a~,tsimontsimona
ahenahena,henahena,a~,henahena
arandrana,randrana,a~,randrana
atsimpohafoha,tsimpohafoha,a~,tsimpohafoha
ahendratra,hendratra,a~,hendratra
aranga,ranga,a~,ranga
atsimpona,tsimpona,a~,tsimpona
ahendry,hendry,a~,hendry
arangaranga,ranga,a~,rangaranga
atsindrantsindrana,tsindrantsindrana,a~,tsindrantsindrana
ahenikenika,henikenika,a~,henikenika
arangitra,rangitra,a~,rangitra
atsindry,tsindry,a~,tsindry
ahenja,henja,a~,henja
arangotra,rangotra,a~,rangotra
atsindrika,tsindrika,a~,tsindrika
ahenjana,henjana,a~,henjana
aranirany,ranirany,a~,ranirany
atsindroka,tsindroka,a~,tsindroka
ahenjihenjy,henjy,a~,henjihenjy
aranitse,ranitse,a~,ranitse
atsindrona,tsindrona,a~,tsindrona
ahentitra,hentitra,a~,hentitra
aranta,ranta,a~,ranta
atsingadina,tsingadina,a~,tsingadina
aherahera,herahera,a~,herahera
arantiranty,rantiranty,a~,rantiranty
atsinganga,tsinganga,a~,tsinganga
ahere,here,a~,here
arantsa,rantsa,a~,rantsa
atsingatotra,tsingatotra,a~,tsingatotra
ahery,hery,a~,hery
araoka,raoka,a~,raoka
atsingedana,tsingedana,a~,tsingedana
aherika,herika,a~,herika
araoke,raoke,a~,raoke
atsingevina,tsingevina,a~,tsingevina
aherina,herina,a~,herina
araotra,raotra,a~,raotra
atsingilahila,tsingilahila,a~,tsingilahila
aherohero,herohero,a~,herohero
arapaka,rapaka,a~,rapaka
atsingina,tsingina,a~,tsingina
aherongerona,herongerona,a~,herongerona
araparapa,raparapa,a~,raparapa
atsingoana,tsingoana,a~,tsingoana
ahety,hety,a~,hety
araraka,raraka,a~,raraka
atsingoloka,tsingoloka,a~,tsingoloka
ahetsika,hetsika,a~,hetsika
ararake,rarake,a~,rarake
atsinjaka,tsinjaka,a~,tsinjaka
ahetsiketsika,hetsiketsika,a~,hetsiketsika
araratse,raratse,a~,raratse
atsinjara,tsinjara,a~,tsinjara
ahevaheva,heva,a~,hevaheva
arasa,rasa,a~,rasa
atsinjo,tsinjo,a~,tsinjo
ahevihevy,hevihevy,a~,hevihevy
aravaka,ravaka,a~,ravaka
atsinkafona,tsinkafona,a~,tsinkafona
ahevingevina,hevingevina,a~,hevingevina
aravake,ravake,a~,ravake
atsinkasina,tsinkasina,a~,tsinkasina
ahevitra,hevitra,a~,hevitra
araviravy,raviravy,a~,raviravy
atsintsindrana,tsintsindrana,a~,tsintsindrana
ahevo,hevo,a~,hevo
aravoke,ravoke,a~,ravoke
atsipaloka,tsipaloka,a~,tsipaloka
aheza,heza,a~,heza
aravona,ravona,a~,ravona
atsipalotra,tsipalotra,a~,tsipalotra
ahezaheza,hezaheza,a~,hezaheza
aravoravo,ravo,a~,ravoravo
atsipelika,tsipelika,a~,tsipelika
ahiboka,hiboka,a~,hiboka
arazorazo,razorazo,a~,razorazo
atsipeloka,tsipeloka,a~,tsipeloka
ahidy,hidy,a~,hidy
arebaka,rebaka,a~,rebaka
atsipy,tsipy,a~,tsipy
ahidihidy,hidihidy,a~,hidihidy
arebareba,rebareba,a~,rebareba
atsipindy,tsipindy,a~,tsipindy
ahifika,hifika,a~,hifika
areberebe,reberebe,a~,reberebe
atsipitsipy,tsipy,a~,tsipitsipy
ahifotra,hifotra,a~,hifotra
arebireby,rebireby,a~,rebireby
atsirakaraka,tsirakaraka,a~,tsirakaraka
ahihy,hihy,a~,hihy
areboka,reboka,a~,reboka
atsirakorako,tsirakorako,a~,tsirakorako
ahika,hika,a~,hika
aredaka,redaka,a~,redaka
atsirara,tsirara,a~,tsirara
ahilahila,hilahila,a~,hilahila
aredareda,redareda,a~,redareda
atsiredareda,tsiredareda,a~,tsiredareda
ahilana,hilana,a~,hilana
arediredy,rediredy,a~,rediredy
atsiririka,tsiririka,a~,tsiririka
ahilangilana,hilana,a~,hilangilana
aredona,redona,a~,redona
atsitaitaika,tsitaitaika,a~,tsitaitaika
ahily,hily,a~,hily
arefaka,refaka,a~,refaka
atsitika,tsitika,a~,tsitika
ahilika,hilika,a~,hilika
arefarefa,refarefa,a~,refarefa
atsitra,tsitra,a~,tsitra
ahilontrilona,hilontrilona,a~,hilontrilona
arefy,refy,a~,refy
atsitsy,tsitsy,a~,tsitsy
ahimoka,himoka,a~,himoka
arefotra,refotra,a~,refotra
atsitsika,tsitsika,a~,tsitsika
ahimpa,himpa,a~,himpa
arehitra,rehitra,a~,rehitra
atsivalana,tsivalana,a~,tsivalana
ahinakinaka,hinakinaka,a~,hinakinaka
arehitse,rehitse,a~,rehitse
atsivetraka,tsivetraka,a~,tsivetraka
ahindrahindra,hindrahindra,a~,hindrahindra
arehoka,rehoka,a~,rehoka
atsoboka,tsoboka,a~,tsoboka
ahinjaka,hinjaka,a~,hinjaka
aremarema,remarema,a~,remarema
atsofa,tsofa,a~,tsofa
ahinjihinjy,hinjihinjy,a~,hinjihinjy
arendrarendra,rendrarendra,a~,rendrarendra
atsofoka,tsofoka,a~,tsofoka
ahinjitra,hinjitra,a~,hinjitra
arendrena,rendrena,a~,rendrena
atsofotra,tsofotra,a~,tsofotra
ahinjoke,hinjoke,a~,hinjoke
arendrika,rendrika,a~,rendrika
atsoka,tsoka,a~,tsoka
ahintsa,hintsa,a~,hintsa
arendrirendry,rendrirendry,a~,rendrirendry
atsolo,tsolo,a~,tsolo
ahintsana,hintsana,a~,hintsana
arengo,rengo,a~,rengo
atsolotsolo,tsolo,a~,tsolotsolo
ahipoka,hipoka,a~,hipoka
arenireny,renireny,a~,renireny
atsolotsolotra,tsolotra,a~,tsolotsolotra
ahiratra,hiratra,a~,hiratra
arenoka,renoka,a~,renoka
atsongo,tsongo,a~,tsongo
ahiry,hiry,a~,hiry
arenty,renty,a~,renty
atsontsona,tsontsona,a~,tsontsona
ahirihiry,hirihiry,a~,hirihiry
areparepa,reparepa,a~,reparepa
atsontsorika,tsontsorika,a~,tsontsorika
ahirika,hirika,a~,hirika
arepirepy,repirepy,a~,repirepy
atsopiaka,tsopiaka,a~,tsopiaka
ahirike,hirike,a~,hirike
arepoka,repoka,a~,repoka
atsopitsopy,tsopitsopy,a~,tsopitsopy
ahirina,hirina,a~,hirina
arerake,rerake,a~,rerake
atsoriaka,tsoriaka,a~,tsoriaka
ahiringirina,hirina,a~,hiringirina
arerarera,rerarera,a~,rerarera
atsorofoka,tsorofoka,a~,tsorofoka
ahirinkirina,hirina,a~,hirinkirina
aresaresa,resaresa,a~,resaresa
atsororoka,tsororoka,a~,tsororoka
ahisatra,hisatra,a~,hisatra
aretaka,retaka,a~,retaka
atsotaka,tsotaka,a~,tsotaka
ahity,hity,a~,hity
aretareta,retareta,a~,retareta
atsotra,tsotra,a~,tsotra
ahitikitika,hitikitika,a~,hitikitika
aretidretika,retidretika,a~,retidretika
atsotsotsotso,tsotsotsotso,a~,tsotsotsotso
ahitrikitrika,hitrikitrika,a~,hitrikitrika
aretsidretsika,retsidretsika,a~,retsidretsika
atsovaka,tsovaka,a~,tsovaka
ahitsaka,hitsaka,a~,hitsaka
arevaka,revaka,a~,revaka
avady,vady,a~,vady
